"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US170318255042","Block Group 2, Census Tract 8255.04, Cook County, Illinois","2006","431","1888","424","87","96","1768","407","0","11","13","23","0","11","0","11","20","24","0","11","20","24","118","161","100","157","9","15","0","11","0","11","0","11","9","15","0","11","0","11","0","11",
"1500000US170318255051","Block Group 1, Census Tract 8255.05, Cook County, Illinois","1361","364","1302","362","191","90","1096","368","0","11","0","11","0","11","0","11","15","24","0","11","15","24","59","82","59","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318255052","Block Group 2, Census Tract 8255.05, Cook County, Illinois","847","285","847","285","136","136","700","315","0","11","0","11","0","11","0","11","11","18","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318255053","Block Group 3, Census Tract 8255.05, Cook County, Illinois","1009","402","1002","402","24","41","978","401","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318255054","Block Group 4, Census Tract 8255.05, Cook County, Illinois","1759","481","1678","497","145","90","1533","503","0","11","0","11","0","11","0","11","0","11","0","11","0","11","81","91","81","91","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318256001","Block Group 1, Census Tract 8256, Cook County, Illinois","1267","306","1256","310","0","11","1256","310","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","0","11",
"1500000US170318256002","Block Group 2, Census Tract 8256, Cook County, Illinois","1869","427","1869","427","277","222","1579","403","0","11","0","11","0","11","0","11","13","20","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318256003","Block Group 3, Census Tract 8256, Cook County, Illinois","1719","373","1506","359","134","81","1305","359","0","11","30","27","0","11","0","11","37","48","0","11","37","48","213","198","58","57","0","11","0","11","0","11","0","11","155","196","0","11","0","11","0","11",
"1500000US170318256004","Block Group 4, Census Tract 8256, Cook County, Illinois","698","363","421","232","242","106","179","229","0","11","0","11","0","11","0","11","0","11","0","11","0","11","277","269","277","269","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318257001","Block Group 1, Census Tract 8257, Cook County, Illinois","866","184","342","117","197","63","75","53","0","11","70","104","0","11","0","11","0","11","0","11","0","11","524","167","423","159","2","5","0","11","0","11","0","11","99","53","0","11","0","11","0","11",
"1500000US170318257002","Block Group 2, Census Tract 8257, Cook County, Illinois","2227","238","1840","225","278","89","1538","233","0","11","22","31","0","11","0","11","2","5","0","11","2","5","387","146","248","129","29","32","0","11","0","11","0","11","110","96","0","11","0","11","0","11",
"1500000US170318257003","Block Group 3, Census Tract 8257, Cook County, Illinois","1116","238","1083","239","42","25","1034","238","0","11","0","11","0","11","0","11","7","10","0","11","7","10","33","48","33","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258011","Block Group 1, Census Tract 8258.01, Cook County, Illinois","818","251","772","241","178","100","528","199","59","80","0","11","0","11","0","11","7","13","0","11","7","13","46","77","0","11","0","11","0","11","0","11","0","11","46","77","0","11","0","11","0","11",
"1500000US170318258012","Block Group 2, Census Tract 8258.01, Cook County, Illinois","1750","309","1750","309","69","71","1681","315","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258013","Block Group 3, Census Tract 8258.01, Cook County, Illinois","1161","361","1128","361","2","5","1076","347","0","11","0","11","0","11","0","11","50","83","0","11","50","83","33","43","0","11","33","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258021","Block Group 1, Census Tract 8258.02, Cook County, Illinois","1317","389","1317","389","168","156","1149","379","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258022","Block Group 2, Census Tract 8258.02, Cook County, Illinois","1351","368","1185","331","95","78","1018","310","0","11","72","117","0","11","0","11","0","11","0","11","0","11","166","205","16","25","0","11","0","11","0","11","0","11","150","205","0","11","0","11","0","11",
"1500000US170318258023","Block Group 3, Census Tract 8258.02, Cook County, Illinois","2071","555","1808","606","208","133","1600","607","0","11","0","11","0","11","0","11","0","11","0","11","0","11","263","245","263","245","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258031","Block Group 1, Census Tract 8258.03, Cook County, Illinois","1237","228","1164","209","131","77","1033","218","0","11","0","11","0","11","0","11","0","11","0","11","0","11","73","87","62","84","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258032","Block Group 2, Census Tract 8258.03, Cook County, Illinois","603","186","399","184","102","71","297","193","0","11","0","11","0","11","0","11","0","11","0","11","0","11","204","145","52","90","0","11","0","11","0","11","0","11","152","138","0","11","0","11","0","11",
"1500000US170318258033","Block Group 3, Census Tract 8258.03, Cook County, Illinois","966","265","625","215","143","134","482","191","0","11","0","11","0","11","0","11","0","11","0","11","0","11","341","283","169","173","0","11","0","11","0","11","0","11","172","213","0","11","0","11","0","11",
"1500000US170318258034","Block Group 4, Census Tract 8258.03, Cook County, Illinois","886","322","886","322","91","128","795","333","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318258035","Block Group 5, Census Tract 8258.03, Cook County, Illinois","1335","418","1268","413","30","35","1191","415","0","11","15","25","0","11","14","21","18","27","0","11","18","27","67","108","0","11","0","11","0","11","0","11","0","11","67","108","0","11","0","11","0","11",
"1500000US170318259001","Block Group 1, Census Tract 8259, Cook County, Illinois","1347","534","1051","500","24","26","1027","503","0","11","0","11","0","11","0","11","0","11","0","11","0","11","296","192","166","186","0","11","0","11","0","11","0","11","130","192","0","11","0","11","0","11",
"1500000US170318259002","Block Group 2, Census Tract 8259, Cook County, Illinois","920","228","597","160","249","107","340","145","0","11","4","8","0","11","0","11","4","8","0","11","4","8","323","157","165","138","0","11","0","11","0","11","0","11","141","138","17","23","17","23","0","11",
"1500000US170318259003","Block Group 3, Census Tract 8259, Cook County, Illinois","1007","293","799","277","319","145","480","257","0","11","0","11","0","11","0","11","0","11","0","11","0","11","208","120","132","89","0","11","0","11","0","11","0","11","76","84","0","11","0","11","0","11",
"1500000US170318260001","Block Group 1, Census Tract 8260, Cook County, Illinois","1102","373","731","325","141","89","590","316","0","11","0","11","0","11","0","11","0","11","0","11","0","11","371","238","273","211","9","17","0","11","0","11","0","11","89","135","0","11","0","11","0","11",
"1500000US170318260002","Block Group 2, Census Tract 8260, Cook County, Illinois","1188","385","897","320","143","90","754","315","0","11","0","11","0","11","0","11","0","11","0","11","0","11","291","253","179","223","0","11","0","11","0","11","0","11","112","129","0","11","0","11","0","11",
"1500000US170318260003","Block Group 3, Census Tract 8260, Cook County, Illinois","1479","384","871","287","57","59","807","309","0","11","0","11","0","11","0","11","7","11","0","11","7","11","608","273","439","304","19","31","0","11","0","11","0","11","150","150","0","11","0","11","0","11",
"1500000US170318261001","Block Group 1, Census Tract 8261, Cook County, Illinois","774","354","669","322","99","80","570","317","0","11","0","11","0","11","0","11","0","11","0","11","0","11","105","166","0","11","0","11","0","11","0","11","0","11","105","166","0","11","0","11","0","11",
"1500000US170318261002","Block Group 2, Census Tract 8261, Cook County, Illinois","1064","436","952","411","149","95","792","405","0","11","0","11","0","11","0","11","11","17","0","11","11","17","112","171","112","171","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318261003","Block Group 3, Census Tract 8261, Cook County, Illinois","1017","341","771","294","322","132","449","295","0","11","0","11","0","11","0","11","0","11","0","11","0","11","246","240","134","210","0","11","19","30","0","11","0","11","93","127","0","11","0","11","0","11",
"1500000US170318261004","Block Group 4, Census Tract 8261, Cook County, Illinois","1137","635","576","441","74","57","502","444","0","11","0","11","0","11","0","11","0","11","0","11","0","11","561","475","340","397","0","11","0","11","0","11","0","11","221","323","0","11","0","11","0","11",
"1500000US170318261005","Block Group 5, Census Tract 8261, Cook County, Illinois","1080","735","949","734","154","115","768","723","0","11","0","11","0","11","0","11","27","33","0","11","27","33","131","139","0","11","43","69","0","11","0","11","0","11","0","11","88","128","88","128","0","11",
"1500000US170318261006","Block Group 6, Census Tract 8261, Cook County, Illinois","1805","880","1321","692","593","373","728","612","0","11","0","11","0","11","0","11","0","11","0","11","0","11","484","541","484","541","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262011","Block Group 1, Census Tract 8262.01, Cook County, Illinois","594","337","567","343","140","99","418","342","0","11","0","11","0","11","0","11","9","17","0","11","9","17","27","38","27","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262012","Block Group 2, Census Tract 8262.01, Cook County, Illinois","902","340","846","344","113","55","733","342","0","11","0","11","0","11","0","11","0","11","0","11","0","11","56","62","27","42","29","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262013","Block Group 3, Census Tract 8262.01, Cook County, Illinois","471","235","471","235","0","11","471","235","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262014","Block Group 4, Census Tract 8262.01, Cook County, Illinois","1828","339","1828","339","159","96","1642","344","0","11","0","11","0","11","0","11","27","32","0","11","27","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262021","Block Group 1, Census Tract 8262.02, Cook County, Illinois","994","260","836","256","305","145","501","222","0","11","0","11","0","11","0","11","30","58","15","29","15","29","158","102","128","111","0","11","0","11","8","16","0","11","22","36","0","11","0","11","0","11",
"1500000US170318262022","Block Group 2, Census Tract 8262.02, Cook County, Illinois","1099","504","1041","499","235","146","620","285","0","11","0","11","0","11","0","11","186","291","0","11","186","291","58","95","58","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318262023","Block Group 3, Census Tract 8262.02, Cook County, Illinois","2287","570","1727","502","394","157","1328","526","0","11","5","12","0","11","0","11","0","11","0","11","0","11","560","276","478","277","18","29","0","11","0","11","0","11","19","29","45","49","45","49","0","11",
"1500000US170318262024","Block Group 4, Census Tract 8262.02, Cook County, Illinois","570","249","412","202","80","65","332","206","0","11","0","11","0","11","0","11","0","11","0","11","0","11","158","200","61","97","0","11","0","11","0","11","0","11","97","171","0","11","0","11","0","11",
"1500000US170318262025","Block Group 5, Census Tract 8262.02, Cook County, Illinois","1431","540","1371","540","210","113","1161","540","0","11","0","11","0","11","0","11","0","11","0","11","0","11","60","78","16","29","0","11","0","11","0","11","0","11","0","11","44","72","0","11","44","72",
"1500000US170318263011","Block Group 1, Census Tract 8263.01, Cook County, Illinois","1472","368","1472","368","10","16","1462","365","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263012","Block Group 2, Census Tract 8263.01, Cook County, Illinois","1241","379","1201","389","109","64","1054","400","0","11","12","19","0","11","0","11","26","30","0","11","26","30","40","64","40","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263013","Block Group 3, Census Tract 8263.01, Cook County, Illinois","1355","431","892","287","124","67","768","287","0","11","0","11","0","11","0","11","0","11","0","11","0","11","463","327","222","253","120","112","0","11","0","11","0","11","52","81","69","110","0","11","69","110",
"1500000US170318263031","Block Group 1, Census Tract 8263.03, Cook County, Illinois","608","212","607","212","110","72","466","207","0","11","17","25","0","11","0","11","14","49","0","11","14","49","1","4","0","11","0","11","0","11","0","11","0","11","1","4","0","11","0","11","0","11",
"1500000US170318263032","Block Group 2, Census Tract 8263.03, Cook County, Illinois","1011","519","1011","519","0","11","1011","519","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263033","Block Group 3, Census Tract 8263.03, Cook County, Illinois","1006","321","1006","321","29","38","953","321","0","11","0","11","0","11","0","11","24","38","0","11","24","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263034","Block Group 4, Census Tract 8263.03, Cook County, Illinois","1666","344","1621","340","65","46","1556","346","0","11","0","11","0","11","0","11","0","11","0","11","0","11","45","42","22","35","23","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263041","Block Group 1, Census Tract 8263.04, Cook County, Illinois","717","264","705","259","8","13","697","262","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","0","11","12","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318263042","Block Group 2, Census Tract 8263.04, Cook County, Illinois","1186","347","1023","320","32","33","991","310","0","11","0","11","0","11","0","11","0","11","0","11","0","11","163","203","0","11","0","11","0","11","0","11","0","11","163","203","0","11","0","11","0","11",
"1500000US170318263043","Block Group 3, Census Tract 8263.04, Cook County, Illinois","1093","303","1043","304","29","42","1014","316","0","11","0","11","0","11","0","11","0","11","0","11","0","11","50","80","50","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318264011","Block Group 1, Census Tract 8264.01, Cook County, Illinois","2043","358","1958","357","16","20","1942","359","0","11","0","11","0","11","0","11","0","11","0","11","0","11","85","80","30","54","6","9","0","11","0","11","0","11","49","59","0","11","0","11","0","11",
"1500000US170318264012","Block Group 2, Census Tract 8264.01, Cook County, Illinois","2295","606","2128","583","54","39","1959","521","0","11","11","18","0","11","26","39","78","109","0","11","78","109","167","197","157","199","0","11","0","11","0","11","0","11","10","17","0","11","0","11","0","11",
"1500000US170318264021","Block Group 1, Census Tract 8264.02, Cook County, Illinois","609","211","590","209","65","44","525","205","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","33","19","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318264022","Block Group 2, Census Tract 8264.02, Cook County, Illinois","717","223","665","210","93","55","572","205","0","11","0","11","0","11","0","11","0","11","0","11","0","11","52","69","0","11","0","11","9","14","0","11","0","11","43","68","0","11","0","11","0","11",
"1500000US170318264023","Block Group 3, Census Tract 8264.02, Cook County, Illinois","1487","356","1469","358","102","80","1315","379","0","11","0","11","0","11","0","11","52","84","0","11","52","84","18","31","0","11","0","11","0","11","0","11","0","11","8","14","10","17","10","17","0","11",
"1500000US170318264024","Block Group 4, Census Tract 8264.02, Cook County, Illinois","1324","334","1250","320","57","38","1193","325","0","11","0","11","0","11","0","11","0","11","0","11","0","11","74","112","38","58","0","11","0","11","0","11","0","11","0","11","36","54","0","11","36","54",
"1500000US170318264025","Block Group 5, Census Tract 8264.02, Cook County, Illinois","998","340","826","307","16","15","810","305","0","11","0","11","0","11","0","11","0","11","0","11","0","11","172","154","101","144","30","45","0","11","0","11","0","11","32","42","9","14","9","14","0","11",
"1500000US170318265001","Block Group 1, Census Tract 8265, Cook County, Illinois","2225","620","2215","620","0","11","2202","618","0","11","0","11","0","11","0","11","13","21","0","11","13","21","10","17","0","11","10","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318265002","Block Group 2, Census Tract 8265, Cook County, Illinois","570","252","570","252","43","46","500","226","0","11","0","11","0","11","0","11","27","40","27","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318265003","Block Group 3, Census Tract 8265, Cook County, Illinois","1572","443","1554","441","120","70","1362","431","0","11","0","11","0","11","0","11","72","101","0","11","72","101","18","23","12","20","0","11","0","11","0","11","0","11","0","11","6","11","6","11","0","11",
"1500000US170318265004","Block Group 4, Census Tract 8265, Cook County, Illinois","1966","459","1892","461","96","61","1762","471","0","11","15","25","0","11","0","11","19","29","0","11","19","29","74","73","0","11","65","72","0","11","0","11","0","11","0","11","9","14","0","11","9","14",
"1500000US170318266001","Block Group 1, Census Tract 8266, Cook County, Illinois","1415","457","1415","457","70","103","1345","457","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318266002","Block Group 2, Census Tract 8266, Cook County, Illinois","866","283","828","276","48","37","672","253","0","11","0","11","0","11","0","11","108","116","0","11","108","116","38","60","38","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318266003","Block Group 3, Census Tract 8266, Cook County, Illinois","1865","390","1806","388","72","57","1670","389","0","11","0","11","0","11","0","11","64","64","0","11","64","64","59","70","59","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318266004","Block Group 4, Census Tract 8266, Cook County, Illinois","596","192","596","192","10","17","586","189","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318266005","Block Group 5, Census Tract 8266, Cook County, Illinois","957","272","957","272","12","19","945","272","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318267001","Block Group 1, Census Tract 8267, Cook County, Illinois","1799","465","1799","465","37","44","1751","473","0","11","0","11","0","11","0","11","11","16","0","11","11","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318267002","Block Group 2, Census Tract 8267, Cook County, Illinois","1602","452","1602","452","47","43","1555","453","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318267003","Block Group 3, Census Tract 8267, Cook County, Illinois","802","336","802","336","28","36","763","339","0","11","0","11","0","11","0","11","11","21","0","11","11","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318267004","Block Group 4, Census Tract 8267, Cook County, Illinois","1313","406","1298","401","43","46","1160","418","0","11","0","11","0","11","0","11","95","134","0","11","95","134","15","25","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318268001","Block Group 1, Census Tract 8268, Cook County, Illinois","799","304","738","284","110","107","590","250","0","11","0","11","0","11","0","11","38","65","0","11","38","65","61","91","6","11","0","11","0","11","0","11","0","11","55","90","0","11","0","11","0","11",
"1500000US170318268002","Block Group 2, Census Tract 8268, Cook County, Illinois","2638","476","917","409","340","270","537","331","13","31","0","11","0","11","0","11","27","43","0","11","27","43","1721","454","919","514","8","13","0","11","0","11","0","11","770","428","24","38","0","11","24","38",
"1500000US170318268003","Block Group 3, Census Tract 8268, Cook County, Illinois","840","293","397","130","133","95","249","103","15","25","0","11","0","11","0","11","0","11","0","11","0","11","443","236","168","172","0","11","0","11","0","11","0","11","275","210","0","11","0","11","0","11",
"1500000US170318268004","Block Group 4, Census Tract 8268, Cook County, Illinois","705","387","655","370","14","22","607","358","0","11","0","11","0","11","0","11","34","55","0","11","34","55","50","57","0","11","0","11","0","11","0","11","0","11","50","57","0","11","0","11","0","11",
"1500000US170318269011","Block Group 1, Census Tract 8269.01, Cook County, Illinois","1581","257","1505","270","18","17","1476","272","11","17","0","11","0","11","0","11","0","11","0","11","0","11","76","58","16","26","2","4","0","11","0","11","0","11","58","54","0","11","0","11","0","11",
"1500000US170318269021","Block Group 1, Census Tract 8269.02, Cook County, Illinois","560","249","560","249","0","11","555","250","0","11","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318269022","Block Group 2, Census Tract 8269.02, Cook County, Illinois","472","144","470","144","1","4","469","143","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","4","0","11","0","11","0","11","0","11","0","11","2","4","0","11","0","11","0","11",
"1500000US170318270001","Block Group 1, Census Tract 8270, Cook County, Illinois","1453","517","1453","517","0","11","1445","516","0","11","8","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318270002","Block Group 2, Census Tract 8270, Cook County, Illinois","870","356","720","321","0","11","720","321","0","11","0","11","0","11","0","11","0","11","0","11","0","11","150","170","73","112","0","11","0","11","0","11","0","11","77","131","0","11","0","11","0","11",
"1500000US170318270003","Block Group 3, Census Tract 8270, Cook County, Illinois","1644","564","1629","563","0","11","1629","563","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","15","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318271001","Block Group 1, Census Tract 8271, Cook County, Illinois","551","233","538","233","17","14","515","233","0","11","0","11","0","11","0","11","6","9","0","11","6","9","13","21","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11",
"1500000US170318271002","Block Group 2, Census Tract 8271, Cook County, Illinois","1074","317","1074","317","21","33","777","332","0","11","94","91","0","11","169","205","13","19","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318271003","Block Group 3, Census Tract 8271, Cook County, Illinois","1119","340","1108","344","30","33","920","311","0","11","0","11","0","11","18","28","140","143","0","11","140","143","11","18","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","0","11",
"1500000US170318272001","Block Group 1, Census Tract 8272, Cook County, Illinois","1468","268","1458","269","271","113","1167","283","0","11","0","11","0","11","3","5","17","20","0","11","17","20","10","14","8","12","0","11","0","11","0","11","0","11","2","8","0","11","0","11","0","11",
"1500000US170318272002","Block Group 2, Census Tract 8272, Cook County, Illinois","863","241","836","231","30","40","803","217","0","11","3","5","0","11","0","11","0","11","0","11","0","11","27","30","17","26","0","11","0","11","0","11","0","11","10","17","0","11","0","11","0","11",
"1500000US170318272003","Block Group 3, Census Tract 8272, Cook County, Illinois","964","251","859","228","17","16","792","221","0","11","0","11","0","11","0","11","50","44","0","11","50","44","105","118","98","117","7","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
